locusId	sysName	scaffoldId	begin	end	strand	type	desc
A4249_RS00010	A4249_RS00010	NZ_CP015511	1756	2700	+	1	homoserine kinase
A4249_RS00015	A4249_RS00015	NZ_CP015511	2794	3108	+	1	CsbD family protein
A4249_RS00020	A4249_RS00020	NZ_CP015511	3115	4548	-	1	threonine synthase
A4249_RS00025	A4249_RS00025	NZ_CP015511	4734	5681	+	1	retropepsin-like aspartic protease
A4249_RS00030	A4249_RS00030	NZ_CP015511	5665	6123	-	1	hypothetical protein
A4249_RS00035	A4249_RS00035	NZ_CP015511	6129	7766	-	1	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
A4249_RS00040	A4249_RS00040	NZ_CP015511	7803	8654	-	1	neutral zinc metallopeptidase
A4249_RS00045	A4249_RS00045	NZ_CP015511	8734	9123	-	1	hypothetical protein
A4249_RS00050	A4249_RS00050	NZ_CP015511	9230	9796	+	1	type 1 glutamine amidotransferase
A4249_RS00055	A4249_RS00055	NZ_CP015511	9793	10443	-	1	methyltransferase
A4249_RS00060	A4249_RS00060	NZ_CP015511	10466	11038	-	1	fatty acid desaturase
A4249_RS17000	A4249_RS17000	NZ_CP015511	11142	11201	-	7	hypothetical protein
A4249_RS00065	A4249_RS00065	NZ_CP015511	11542	11949	+	1	hypothetical protein
A4249_RS00070	A4249_RS00070	NZ_CP015511	11946	12146	+	1	helix-turn-helix transcriptional regulator
A4249_RS00075	A4249_RS00075	NZ_CP015511	12184	13131	+	1	alpha/beta hydrolase
A4249_RS00080	A4249_RS00080	NZ_CP015511	13171	13995	-	1	DUF3298 and DUF4163 domain-containing protein
A4249_RS00085	A4249_RS00085	NZ_CP015511	14018	15049	-	1	UbiA family prenyltransferase
A4249_RS00090	A4249_RS00090	NZ_CP015511	15169	15951	-	1	DUF2807 domain-containing protein
A4249_RS00095	A4249_RS00095	NZ_CP015511	15948	16547	-	1	DUF1700 domain-containing protein
A4249_RS00100	A4249_RS00100	NZ_CP015511	16544	16888	-	1	PadR family transcriptional regulator
A4249_RS00105	A4249_RS00105	NZ_CP015511	17149	18135	+	1	cytochrome c oxidase subunit II
A4249_RS00110	A4249_RS00110	NZ_CP015511	18153	19835	+	1	cytochrome c oxidase subunit I
A4249_RS00115	A4249_RS00115	NZ_CP015511	19924	20889	+	1	heme o synthase
A4249_RS16710	A4249_RS16710	NZ_CP015511	20894	21064	+	1	hypothetical protein
A4249_RS00120	A4249_RS00120	NZ_CP015511	21061	21597	+	1	cytochrome c oxidase assembly protein
A4249_RS00125	A4249_RS00125	NZ_CP015511	21594	22010	+	1	NUDIX domain-containing protein
A4249_RS00130	A4249_RS00130	NZ_CP015511	22084	22785	+	1	hypothetical protein
A4249_RS00135	A4249_RS00135	NZ_CP015511	22900	23808	+	1	cytochrome c oxidase subunit 3
A4249_RS00140	A4249_RS00140	NZ_CP015511	23805	24206	+	1	DUF983 domain-containing protein
A4249_RS00145	A4249_RS00145	NZ_CP015511	24203	24916	+	1	SURF1 family protein
A4249_RS00150	A4249_RS00150	NZ_CP015511	24967	26181	+	1	pitrilysin family protein
A4249_RS00155	A4249_RS00155	NZ_CP015511	26246	26800	+	1	NAD(P)H-dependent oxidoreductase
A4249_RS00160	A4249_RS00160	NZ_CP015511	26837	27841	-	1	NADP-dependent oxidoreductase
A4249_RS00165	A4249_RS00165	NZ_CP015511	27841	28629	-	1	SDR family oxidoreductase
A4249_RS00170	A4249_RS00170	NZ_CP015511	28733	29302	+	1	TetR/AcrR family transcriptional regulator
A4249_RS00175	A4249_RS00175	NZ_CP015511	29403	29615	-	1	cold-shock protein
A4249_RS00180	A4249_RS00180	NZ_CP015511	29855	30064	+	1	hypothetical protein
A4249_RS00185	A4249_RS00185	NZ_CP015511	30069	31553	-	1	SulP family inorganic anion transporter
A4249_RS00190	A4249_RS00190	NZ_CP015511	31719	32900	-	1	DUF1501 domain-containing protein
A4249_RS00195	A4249_RS00195	NZ_CP015511	32897	34393	-	1	DUF1800 domain-containing protein
A4249_RS00200	A4249_RS00200	NZ_CP015511	34618	35454	-	1	metal-dependent hydrolase
A4249_RS00205	A4249_RS00205	NZ_CP015511	35520	36107	+	1	helix-turn-helix domain-containing protein
A4249_RS00210	A4249_RS00210	NZ_CP015511	36144	36722	+	1	GNAT family protein
A4249_RS00215	A4249_RS00215	NZ_CP015511	36754	38421	+	1	bifunctional diguanylate cyclase/phosphodiesterase
A4249_RS00220	A4249_RS00220	NZ_CP015511	38427	38780	-	1	VOC family protein
A4249_RS00225	A4249_RS00225	NZ_CP015511	38939	39379	+	1	TetR family transcriptional regulator
A4249_RS00230	A4249_RS00230	NZ_CP015511	39484	40350	-	1	MBL fold metallo-hydrolase
A4249_RS00235	A4249_RS00235	NZ_CP015511	40422	40754	+	1	metalloregulator ArsR/SmtB family transcription factor
A4249_RS00240	A4249_RS00240	NZ_CP015511	40760	41308	+	1	rhodanese family protein
A4249_RS00245	A4249_RS00245	NZ_CP015511	41313	42095	+	1	sulfite exporter TauE/SafE family protein
