locusId	sysName	scaffoldId	begin	end	strand	type	desc
SMa0002	SMa0002	NC_003037	1353	4457	+	1	formate dehydrogenase subunit alpha
SMa0005	SMa0005	NC_003037	4454	5446	+	1	formate dehydrogenase susbunit beta
SMa0007	SMa0007	NC_003037	5424	6110	+	1	formate dehydrogenase subunit gamma
SMa0009	SMa0009	NC_003037	6149	7069	+	1	formate dehydrogenase subunit epsilon
SMa0011	SMa0011	NC_003037	7074	8474	+	1	selenocysteine synthase
SMa0013	SMa0013	NC_003037	8383	9255	+	1	hypothetical protein
SMa0015	SMa0015	NC_003037	9252	11252	+	1	selenocysteine-specific elongation factor
SMa0017	SMa0017	NC_003037	11506	12063	+	1	hypothetical protein
SMa5000	SMa5000	NC_003037	12259	12546	-	1	hypothetical protein
SMa0018	SMa0018	NC_003037	12754	13161	+	1	transposase TRm2011-2a
SMa0020	SMa0020	NC_003037	13227	13700	+	1	transposase TRm2011-2b
SMa0021	SMa0021	NC_003037	14450	15094	-	1	hypothetical protein
SMa0022	SMa0022	NC_003037	15716	15807	+	5	tRNA-Sec
SMa5014	SMa5014	NC_003037	15826	16209	+	1	hypothetical protein
SMa0025	SMa0025	NC_003037	16251	17318	-	1	hypothetical protein
SMa0026	SMa0026	NC_003037	17424	17852	-	1	hypothetical protein
SMa0028	SMa0028	NC_003037	17865	18914	-	1	selenophosphate synthetase
SMa0031	SMa0031	NC_003037	19209	19436	-	1	hypothetical protein
SMa0034	SMa0034	NC_003037	19453	21108	-	1	protease
SMa0036	SMa0036	NC_003037	21429	23051	+	1	ABC transporter ATP-binding protein
SMa0039	SMa0039	NC_003037	23398	24297	-	1	LysR family transcriptional regulator
SMa0041	SMa0041	NC_003037	24399	25388	+	1	quinone oxidoreductase
SMa0044	SMa0044	NC_003037	25417	25683	-	1	hypothetical protein
SMa0045	SMa0045	NC_003037	25848	26597	-	1	carbonic anhydrase
SMa5015	SMa5015	NC_003037	26906	27154	+	1	hypothetical protein
SMa0050	SMa0050	NC_003037	27295	27516	+	1	hypothetical protein
SMa0052	SMa0052	NC_003037	27507	27713	+	1	hypothetical protein
SMa0056	SMa0056	NC_003037	28295	29428	-	1	dehydratase/enolase
SMa0058	SMa0058	NC_003037	29492	30688	-	1	N-acylglucosamine 2-epimerase
SMa0059	SMa0059	NC_003037	30703	31488	-	1	short-chain alcohol dehydrogenase
SMa0060	SMa0060	NC_003037	31488	32423	-	1	gluconolactonase
SMa0062	SMa0062	NC_003037	32634	33323	+	1	GntR family transcriptional regulator
SMa0063	SMa0063	NC_003037	33453	34187	+	1	GntR family transcriptional regulator
SMa0064	SMa0064	NC_003037	34190	35392	+	1	dehydratase/enolase
SMa0065	SMa0065	NC_003037	35455	36147	+	1	GntR family transcriptional regulator
SMa0067	SMa0067	NC_003037	36205	37167	+	1	ABC transporter substrate-binding protein
SMa0070	SMa0070	NC_003037	37353	38336	+	1	ABC transporter permease
SMa0072	SMa0072	NC_003037	38333	39064	+	1	ABC transporter ATP-binding protein
SMa0074	SMa0074	NC_003037	39072	39830	+	1	3-ketoacyl-ACP reductase
SMa0077	SMa0077	NC_003037	39830	40717	+	1	hypothetical protein
SMa0078	SMa0078	NC_003037	40959	41981	+	1	LacI family transcriptional regulator
SMa0079	SMa0079	NC_003037	42106	42774	+	1	ABC transporter permease
SMa0081	SMa0081	NC_003037	42785	43441	+	1	ABC transporter permease
SMa0082	SMa0082	NC_003037	43471	44286	+	1	ABC transporter substrate-binding protein
SMa0083	SMa0083	NC_003037	44302	45081	+	1	ABC transporter ATP-binding protein
SMa0085	SMa0085	NC_003037	45099	46052	+	1	dehydrogenase
