locusId	sysName	scaffoldId	begin	end	strand	type	desc
RS_RS25220	RS_RS25220	NC_003295	486	620	+	1	50S ribosomal protein L34
RS_RS00005	RS_RS00005	NC_003295	682	1113	+	1	ribonuclease P protein component
RS_RS00010	RS_RS00010	NC_003295	1110	1424	+	1	membrane protein insertion efficiency factor YidD
RS_RS00015	RS_RS00015	NC_003295	1431	3092	+	1	membrane protein insertase YidC
RS_RS00020	RS_RS00020	NC_003295	3222	4667	+	1	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
RS_RS00025	RS_RS00025	NC_003295	4757	5080	+	1	hypothetical protein
RS_RS00030	RS_RS00030	NC_003295	5188	5568	+	7	hypothetical protein
RS_RS00035	RS_RS00035	NC_003295	6204	6416	-	1	30S ribosomal protein S21
RS_RS00040	RS_RS00040	NC_003295	6899	8443	-	1	multidrug transporter
RS_RS00045	RS_RS00045	NC_003295	8446	11595	-	1	multidrug efflux RND transporter permease subunit
RS_RS00050	RS_RS00050	NC_003295	11621	12817	-	1	MexE family multidrug efflux RND transporter periplasmic adaptor subunit
RS_RS00055	RS_RS00055	NC_003295	13346	14005	+	1	TetR family transcriptional regulator
RS_RS00060	RS_RS00060	NC_003295	14002	14895	+	1	hypothetical protein
RS_RS00065	RS_RS00065	NC_003295	14967	16412	+	1	NAD(P)/FAD-dependent oxidoreductase
RS_RS00070	RS_RS00070	NC_003295	16566	17456	+	1	dioxygenase
RS_RS00075	RS_RS00075	NC_003295	17482	18510	-	1	3-phosphoglycerate dehydrogenase
RS_RS25225	RS_RS25225	NC_003295	18680	18940	-	1	hypothetical protein
RS_RS00080	RS_RS00080	NC_003295	18932	20800	+	1	phosphoenolpyruvate carboxykinase
RS_RS00085	RS_RS00085	NC_003295	21645	22484	+	1	DNA-binding response regulator
RS_RS00090	RS_RS00090	NC_003295	22608	23075	+	1	DUF3617 domain-containing protein
RS_RS00095	RS_RS00095	NC_003295	23149	23937	-	1	hydroxypyruvate isomerase
RS_RS00100	RS_RS00100	NC_003295	23990	24622	-	1	DNA-binding response regulator
RS_RS00105	RS_RS00105	NC_003295	24619	26082	-	1	sensor histidine kinase
RS_RS00110	RS_RS00110	NC_003295	26383	28443	+	1	carbon starvation protein A
RS_RS00115	RS_RS00115	NC_003295	28493	28687	+	1	DUF466 domain-containing protein
RS_RS00120	RS_RS00120	NC_003295	28773	29531	-	1	sel1 repeat family protein
RS_RS00125	RS_RS00125	NC_003295	29697	30218	-	1	hypothetical protein
RS_RS00130	RS_RS00130	NC_003295	30445	31092	-	1	methionine biosynthesis protein MetW
RS_RS00135	RS_RS00135	NC_003295	31089	32300	-	1	homoserine O-acetyltransferase
RS_RS00140	RS_RS00140	NC_003295	32580	34073	-	1	NAD-dependent succinate-semialdehyde dehydrogenase
RS_RS00145	RS_RS00145	NC_003295	34078	35358	-	1	4-aminobutyrate--2-oxoglutarate transaminase
RS_RS00150	RS_RS00150	NC_003295	35509	37005	+	1	PLP-dependent aminotransferase family protein
RS_RS00155	RS_RS00155	NC_003295	37200	37856	-	1	nucleoid occlusion factor SlmA
RS_RS00160	RS_RS00160	NC_003295	37895	38758	-	1	pyrimidine 5'-nucleotidase
RS_RS00165	RS_RS00165	NC_003295	38758	39690	-	1	acetylglutamate kinase
RS_RS00170	RS_RS00170	NC_003295	39866	40459	+	1	RNA polymerase sigma factor
