locusId	sysName	scaffoldId	begin	end	strand	type	desc
RALBFv3_RS00010	RALBFv3_RS00010	NZ_CP012943	961	1218	+	1	molybdopterin converting factor subunit 1
RALBFv3_RS00015	RALBFv3_RS00015	NZ_CP012943	1233	1748	+	1	molybdenum cofactor biosynthesis protein MoaE
RALBFv3_RS00020	RALBFv3_RS00020	NZ_CP012943	1754	2134	+	1	fluoride efflux transporter CrcB
RALBFv3_RS00025	RALBFv3_RS00025	NZ_CP012943	2299	4473	+	1	cytochrome c1
RALBFv3_RS00030	RALBFv3_RS00030	NZ_CP012943	4635	7223	+	1	ATP-dependent chaperone ClpB
RALBFv3_RS00035	RALBFv3_RS00035	NZ_CP012943	7458	8471	+	1	sulfate ABC transporter substrate-binding protein
RALBFv3_RS00040	RALBFv3_RS00040	NZ_CP012943	8503	9162	+	1	FMN reductase (NADPH)
RALBFv3_RS00045	RALBFv3_RS00045	NZ_CP012943	9294	10307	+	1	sulfonate ABC transporter substrate-binding protein
RALBFv3_RS00050	RALBFv3_RS00050	NZ_CP012943	10340	11371	+	1	aliphatic sulfonate ABC transporter substrate-binding protein
RALBFv3_RS00055	RALBFv3_RS00055	NZ_CP012943	11403	12575	+	1	alkanesulfonate monooxygenase, FMNH(2)-dependent
RALBFv3_RS00060	RALBFv3_RS00060	NZ_CP012943	12587	13393	+	1	sulfonate ABC transporter
RALBFv3_RS00065	RALBFv3_RS00065	NZ_CP012943	13408	14262	+	1	sulfonate ABC transporter ATP-binding protein
RALBFv3_RS00070	RALBFv3_RS00070	NZ_CP012943	14333	14548	+	1	transporter
RALBFv3_RS00075	RALBFv3_RS00075	NZ_CP012943	14588	15508	+	1	EAL domain-containing protein
RALBFv3_RS00080	RALBFv3_RS00080	NZ_CP012943	15537	16205	+	1	serine hydrolase family protein
RALBFv3_RS00085	RALBFv3_RS00085	NZ_CP012943	16317	17237	+	1	sulfate ABC transporter permease subunit CysT
RALBFv3_RS00090	RALBFv3_RS00090	NZ_CP012943	17239	18213	+	1	sulfate ABC transporter permease subunit CysW
RALBFv3_RS00095	RALBFv3_RS00095	NZ_CP012943	18210	19322	+	1	sulfate ABC transporter ATP-binding protein
RALBFv3_RS00100	RALBFv3_RS00100	NZ_CP012943	19354	20337	+	1	CysB family HTH-type transcriptional regulator
RALBFv3_RS00105	RALBFv3_RS00105	NZ_CP012943	20487	22520	+	1	type III effector protein
RALBFv3_RS00110	RALBFv3_RS00110	NZ_CP012943	22716	23060	+	1	hypothetical protein
RALBFv3_RS00115	RALBFv3_RS00115	NZ_CP012943	23017	24261	+	1	sensor histidine kinase
RALBFv3_RS00120	RALBFv3_RS00120	NZ_CP012943	24265	25080	+	1	DNA-binding response regulator
RALBFv3_RS00125	RALBFv3_RS00125	NZ_CP012943	25165	26892	+	1	acetolactate synthase isozyme II (large subunit) protein
RALBFv3_RS00130	RALBFv3_RS00130	NZ_CP012943	26940	27446	+	1	ribonuclease
RALBFv3_RS00135	RALBFv3_RS00135	NZ_CP012943	27439	27894	+	1	gamma-glutamylcyclotransferase
RALBFv3_RS00140	RALBFv3_RS00140	NZ_CP012943	28090	29979	+	1	GALA protein
RALBFv3_RS00145	RALBFv3_RS00145	NZ_CP012943	30216	32129	+	1	GALA protein
RALBFv3_RS00150	RALBFv3_RS00150	NZ_CP012943	32625	33929	+	1	isocitrate lyase
RALBFv3_RS00155	RALBFv3_RS00155	NZ_CP012943	34089	34523	-	1	universal stress protein
RALBFv3_RS00160	RALBFv3_RS00160	NZ_CP012943	34592	35521	-	1	LysR family transcriptional regulator
RALBFv3_RS00165	RALBFv3_RS00165	NZ_CP012943	35928	36629	+	1	haloacid dehalogenase type II
RALBFv3_RS00170	RALBFv3_RS00170	NZ_CP012943	36721	38301	+	1	malate synthase A
RALBFv3_RS00175	RALBFv3_RS00175	NZ_CP012943	38407	38877	+	1	DUF1857 domain-containing protein
RALBFv3_RS00180	RALBFv3_RS00180	NZ_CP012943	38962	39231	-	1	acyl-CoA-binding protein
RALBFv3_RS00185	RALBFv3_RS00185	NZ_CP012943	39384	40115	+	1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
RALBFv3_RS00190	RALBFv3_RS00190	NZ_CP012943	40112	40639	+	1	ribosomal-protein-alanine N-acetyltransferase
RALBFv3_RS00195	RALBFv3_RS00195	NZ_CP012943	40710	41555	+	1	uracil-DNA glycosylase
