locusId	sysName	scaffoldId	begin	end	strand	type	desc
Xcc-8004.1.1	Xcc-8004.1.1	NC_007086	1	1370	+	1	hypothetical protein
Xcc-8004.3.1	Xcc-8004.3.1	NC_007086	1646	2746	+	1	DNA polymerase III beta subunit (EC 2.7.7.7)
Xcc-8004.4.1	Xcc-8004.4.1	NC_007086	3633	4739	+	1	DNA recombination and repair protein RecF
Xcc-8004.6.1	Xcc-8004.6.1	NC_007086	4853	7297	+	1	DNA gyrase subunit B (EC 5.99.1.3)
Xcc-8004.8.1	Xcc-8004.8.1	NC_007086	7365	8201	+	1	FIG01210301: hypothetical protein
Xcc-8004.9.1	Xcc-8004.9.1	NC_007086	8264	9070	+	1	Zn-dependent protease with chaperone function
Xcc-8004.10.1	Xcc-8004.10.1	NC_007086	9209	10405	+	1	TPR domain protein, putative component of TonB system
Xcc-8004.11.1	Xcc-8004.11.1	NC_007086	10559	11230	+	1	Ferric siderophore transport system, periplasmic binding protein TonB
Xcc-8004.12.1	Xcc-8004.12.1	NC_007086	11315	12076	+	1	MotA/TolQ/ExbB proton channel family protein
Xcc-8004.13.1	Xcc-8004.13.1	NC_007086	12123	12545	+	1	Biopolymer transport protein ExbD/TolR
Xcc-8004.14.1	Xcc-8004.14.1	NC_007086	12549	12959	+	1	Biopolymer transport protein ExbD/TolR
Xcc-8004.16.1	Xcc-8004.16.1	NC_007086	13573	13890	+	1	hypothetical protein
Xcc-8004.17.1	Xcc-8004.17.1	NC_007086	14113	14883	-	1	Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)
Xcc-8004.18.1	Xcc-8004.18.1	NC_007086	14891	15160	-	1	FIG01209949: hypothetical protein
Xcc-8004.19.1	Xcc-8004.19.1	NC_007086	15235	16695	-	1	Cardiolipin synthetase (EC 2.7.8.-)
Xcc-8004.20.1	Xcc-8004.20.1	NC_007086	16981	18075	+	1	Radical SAM domain protein
Xcc-8004.21.1	Xcc-8004.21.1	NC_007086	18170	18883	-	1	FIG01212315: hypothetical protein
Xcc-8004.22.1	Xcc-8004.22.1	NC_007086	19513	20853	-	1	Long-chain fatty acid transport protein
Xcc-8004.24.1	Xcc-8004.24.1	NC_007086	21073	21765	+	1	FIG056164: rhomboid family serine protease
Xcc-8004.25.1	Xcc-8004.25.1	NC_007086	21806	22114	+	1	FIG01211097: hypothetical protein
Xcc-8004.26.1	Xcc-8004.26.1	NC_007086	22126	23100	+	1	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
Xcc-8004.27.1	Xcc-8004.27.1	NC_007086	23340	23522	+	1	hypothetical protein
Xcc-8004.28.1	Xcc-8004.28.1	NC_007086	24035	25522	-	1	Carboxyl-terminal protease (EC 3.4.21.102)
Xcc-8004.29.1	Xcc-8004.29.1	NC_007086	25780	27069	-	1	Cell wall endopeptidase, family M23/M37
Xcc-8004.30.1	Xcc-8004.30.1	NC_007086	27168	27824	+	1	FIG01212518: hypothetical protein
Xcc-8004.31.1	Xcc-8004.31.1	NC_007086	27883	29667	+	1	Peptidase
Xcc-8004.33.1	Xcc-8004.33.1	NC_007086	30028	30474	-	1	FIG01209898: hypothetical protein
Xcc-8004.34.1	Xcc-8004.34.1	NC_007086	30892	31941	-	1	Cellulase
Xcc-8004.35.1	Xcc-8004.35.1	NC_007086	32350	33402	-	1	Cellulase
Xcc-8004.37.1	Xcc-8004.37.1	NC_007086	34033	35097	-	1	Cellulase
Xcc-8004.38.1	Xcc-8004.38.1	NC_007086	35411	36469	+	1	Alcohol dehydrogenase (EC 1.1.1.1)
Xcc-8004.39.1	Xcc-8004.39.1	NC_007086	36713	37084	-	1	hypothetical protein
Xcc-8004.40.1	Xcc-8004.40.1	NC_007086	37237	37413	-	1	hypothetical protein
Xcc-8004.42.1	Xcc-8004.42.1	NC_007086	37450	37953	-	1	hypothetical protein
Xcc-8004.43.1	Xcc-8004.43.1	NC_007086	38001	39482	-	1	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)
Xcc-8004.44.1	Xcc-8004.44.1	NC_007086	39604	44076	-	1	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
Xcc-8004.45.1	Xcc-8004.45.1	NC_007086	44279	44674	-	1	hypothetical protein
Xcc-8004.46.1	Xcc-8004.46.1	NC_007086	44740	46071	+	1	hypothetical protein
Xcc-8004.47.1	Xcc-8004.47.1	NC_007086	46187	46765	-	1	Phospholipid N-methyltransferase
Xcc-8004.48.1	Xcc-8004.48.1	NC_007086	47690	48160	-	1	FIG01212903: hypothetical protein
Xcc-8004.49.1	Xcc-8004.49.1	NC_007086	48574	49464	+	1	Pirin-related protein
Xcc-8004.50.1	Xcc-8004.50.1	NC_007086	49699	50013	+	1	FMN-dependent NADH-azoreductase
Xcc-8004.51.1	Xcc-8004.51.1	NC_007086	50022	50402	+	1	FMN-dependent NADH-azoreductase
Xcc-8004.52.1	Xcc-8004.52.1	NC_007086	50747	51640	-	1	transcriptional regulator lysR family
Xcc-8004.53.1	Xcc-8004.53.1	NC_007086	51940	52245	-	1	hypothetical protein
Xcc-8004.54.1	Xcc-8004.54.1	NC_007086	52242	52919	-	1	ThiJ/PfpI family protein
Xcc-8004.55.1	Xcc-8004.55.1	NC_007086	53054	53944	+	1	transcriptional regulator
Xcc-8004.56.1	Xcc-8004.56.1	NC_007086	53982	54551	-	1	hypothetical protein
Xcc-8004.57.1	Xcc-8004.57.1	NC_007086	54812	55198	+	1	Transcriptional repressor, BlaI/MecI family
Xcc-8004.58.1	Xcc-8004.58.1	NC_007086	55202	56914	+	1	Regulatory sensor-transducer, BlaR1/MecR1 family
Xcc-8004.59.1	Xcc-8004.59.1	NC_007086	57441	58292	+	1	hypothetical protein
Xcc-8004.61.1	Xcc-8004.61.1	NC_007086	58534	59664	+	1	Carboxynorspermidine dehydrogenase
Xcc-8004.62.1	Xcc-8004.62.1	NC_007086	60083	60871	-	1	FIG01210380: hypothetical protein
Xcc-8004.63.1	Xcc-8004.63.1	NC_007086	60882	63575	-	1	hypothetical protein
Xcc-8004.64.1	Xcc-8004.64.1	NC_007086	63651	64808	+	1	N-acetylglucosamine-6P-responsive transcriptional repressor NagC, ROK family
Xcc-8004.65.1	Xcc-8004.65.1	NC_007086	64947	67103	+	1	Avirulence protein
Xcc-8004.66.1	Xcc-8004.66.1	NC_007086	67288	68778	-	1	FIG01210969: hypothetical protein
Xcc-8004.67.1	Xcc-8004.67.1	NC_007086	68775	71270	-	1	ATP-dependent RNA helicase
Xcc-8004.68.1	Xcc-8004.68.1	NC_007086	71493	72641	-	1	MloA
Xcc-8004.69.1	Xcc-8004.69.1	NC_007086	72923	73585	+	1	COG1272: Predicted membrane protein hemolysin III homolog
Xcc-8004.70.1	Xcc-8004.70.1	NC_007086	73652	73969	-	1	putative; ORF located using Glimmer/Genemark
Xcc-8004.71.1	Xcc-8004.71.1	NC_007086	73966	74343	-	1	hypothetical protein
Xcc-8004.73.1	Xcc-8004.73.1	NC_007086	74669	75382	-	1	putative; ORF located using Glimmer/Genemark
Xcc-8004.74.1	Xcc-8004.74.1	NC_007086	75551	76150	-	1	NAD(P)H oxidoreductase YRKL (EC 1.6.99.-) @ Putative NADPH-quinone reductase (modulator of drug activity B) @ Flavodoxin 2
Xcc-8004.75.1	Xcc-8004.75.1	NC_007086	76036	76377	-	1	hypothetical protein
Xcc-8004.76.1	Xcc-8004.76.1	NC_007086	76468	76818	+	1	Transcriptional regulator, HxlR family
