locusId	sysName	scaffoldId	begin	end	strand	type	desc
Ga0059261_0001	Ga0059261_0001	Ga0059261_unitig_0_quiver.1	1	209	-	7	Sigma-70 factor, region 1
Ga0059261_0002	Ga0059261_0002	Ga0059261_unitig_0_quiver.1	277	2127	-	1	DNA primase, catalytic core
Ga0059261_0003	Ga0059261_0003	Ga0059261_unitig_0_quiver.1	2146	2391	-	1	hypothetical protein
Ga0059261_0004	Ga0059261_0004	Ga0059261_unitig_0_quiver.1	2570	3313	+	1	hypothetical protein
Ga0059261_0005	Ga0059261_0005	Ga0059261_unitig_0_quiver.1	3343	3795	-	1	Uncharacterized conserved protein
Ga0059261_0006	Ga0059261_0006	Ga0059261_unitig_0_quiver.1	3943	5115	+	1	carbamoyl-phosphate synthase, small subunit
Ga0059261_0007	Ga0059261_0007	Ga0059261_unitig_0_quiver.1	5405	8737	+	1	carbamoyl-phosphate synthase, large subunit
Ga0059261_0008	Ga0059261_0008	Ga0059261_unitig_0_quiver.1	8819	9295	+	1	transcription elongation factor GreA
Ga0059261_0009	Ga0059261_0009	Ga0059261_unitig_0_quiver.1	9394	9612	-	1	Domain of unknown function (DUF4170)
Ga0059261_0010	Ga0059261_0010	Ga0059261_unitig_0_quiver.1	9693	10028	-	1	hypothetical protein
Ga0059261_0011	Ga0059261_0011	Ga0059261_unitig_0_quiver.1	10025	10360	-	1	Protein of unknown function (DUF3618)
Ga0059261_0012	Ga0059261_0012	Ga0059261_unitig_0_quiver.1	10357	10710	-	1	Protein of unknown function (DUF1469)
Ga0059261_0013	Ga0059261_0013	Ga0059261_unitig_0_quiver.1	10732	11217	-	1	hypothetical protein
Ga0059261_0014	Ga0059261_0014	Ga0059261_unitig_0_quiver.1	11362	12639	+	1	phosphopyruvate hydratase
Ga0059261_0015	Ga0059261_0015	Ga0059261_unitig_0_quiver.1	12685	12996	+	1	Septum formation initiator
Ga0059261_0016	Ga0059261_0016	Ga0059261_unitig_0_quiver.1	13114	14163	+	1	pyruvate dehydrogenase E1 component, alpha subunit
Ga0059261_0017	Ga0059261_0017	Ga0059261_unitig_0_quiver.1	14165	15568	+	1	Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit
Ga0059261_0018	Ga0059261_0018	Ga0059261_unitig_0_quiver.1	15565	16311	-	1	TadE-like protein
