locusId	sysName	scaffoldId	begin	end	strand	type	desc
HSERO_RS00005	HSERO_RS00005	NC_014323	1	1398	+	1	chromosomal replication initiator protein DnaA
HSERO_RS00010	HSERO_RS00010	NC_014323	2012	3118	+	1	DNA polymerase III subunit beta
HSERO_RS00015	HSERO_RS00015	NC_014323	3255	5753	+	1	DNA gyrase subunit B
HSERO_RS00020	HSERO_RS00020	NC_014323	7610	8122	+	1	hypothetical protein
HSERO_RS00025	HSERO_RS00025	NC_014323	8177	11167	+	1	reverse transcriptase
HSERO_RS00030	HSERO_RS00030	NC_014323	11346	12347	+	1	hypothetical protein
HSERO_RS00035	HSERO_RS00035	NC_014323	12433	13761	-	1	4-aminobutyrate aminotransferase
HSERO_RS00040	HSERO_RS00040	NC_014323	14022	14987	+	1	hypothetical protein
HSERO_RS00045	HSERO_RS00045	NC_014323	15095	16108	+	1	hypothetical protein
HSERO_RS00050	HSERO_RS00050	NC_014323	16312	17625	+	1	membrane protein
HSERO_RS00055	HSERO_RS00055	NC_014323	17667	19115	+	1	amidase
HSERO_RS00060	HSERO_RS00060	NC_014323	19478	20413	+	1	hypothetical protein
HSERO_RS00065	HSERO_RS00065	NC_014323	20451	22787	+	1	hypothetical protein
HSERO_RS00070	HSERO_RS00070	NC_014323	22849	23139	-	1	hypothetical protein
HSERO_RS00075	HSERO_RS00075	NC_014323	23342	24007	+	1	transcriptional regulator
HSERO_RS00080	HSERO_RS00080	NC_014323	24046	25449	+	1	histidine kinase
HSERO_RS00085	HSERO_RS00085	NC_014323	25497	25766	-	1	transcriptional regulator
HSERO_RS00090	HSERO_RS00090	NC_014323	26030	27307	+	1	hypothetical protein
HSERO_RS00095	HSERO_RS00095	NC_014323	27327	28946	-	1	AMP-dependent synthetase
HSERO_RS00100	HSERO_RS00100	NC_014323	29277	32018	+	1	type VI secretion protein
HSERO_RS00105	HSERO_RS00105	NC_014323	32022	33752	+	1	hypothetical protein
HSERO_RS00110	HSERO_RS00110	NC_014323	33743	34816	+	1	hypothetical protein
HSERO_RS00115	HSERO_RS00115	NC_014323	34885	35952	+	1	hypothetical protein
HSERO_RS00120	HSERO_RS00120	NC_014323	36090	37343	+	1	hypothetical protein
HSERO_RS00125	HSERO_RS00125	NC_014323	37678	38736	+	1	hypothetical protein
HSERO_RS00130	HSERO_RS00130	NC_014323	38733	39218	+	1	hypothetical protein
HSERO_RS00135	HSERO_RS00135	NC_014323	39209	39643	+	1	hypothetical protein
HSERO_RS00140	HSERO_RS00140	NC_014323	39640	40713	+	1	hypothetical protein
HSERO_RS00145	HSERO_RS00145	NC_014323	40765	41031	+	1	hypothetical protein
HSERO_RS00150	HSERO_RS00150	NC_014323	41074	42678	-	1	chemotaxis protein
HSERO_RS00155	HSERO_RS00155	NC_014323	42910	43548	-	1	ABC transporter
HSERO_RS00160	HSERO_RS00160	NC_014323	43614	43865	-	1	hypothetical protein
HSERO_RS00165	HSERO_RS00165	NC_014323	44098	46347	-	1	TonB-dependent receptor
HSERO_RS00170	HSERO_RS00170	NC_014323	46587	47597	-	1	Fe2+-dicitrate sensor membrane protein
HSERO_RS00175	HSERO_RS00175	NC_014323	47614	48120	-	1	RNA polymerase sigma factor
HSERO_RS00180	HSERO_RS00180	NC_014323	48255	48743	-	1	hypothetical protein
HSERO_RS00185	HSERO_RS00185	NC_014323	48997	50235	-	1	MFS transporter
HSERO_RS00190	HSERO_RS00190	NC_014323	50370	51365	+	1	LysR family transcriptional regulator
HSERO_RS00195	HSERO_RS00195	NC_014323	51384	52886	-	1	acetyl-CoA hydrolase
HSERO_RS00200	HSERO_RS00200	NC_014323	53060	53965	+	1	LysR family transcriptional regulator
HSERO_RS00205	HSERO_RS00205	NC_014323	54162	56297	+	1	membrane protein
