locusId	sysName	scaffoldId	begin	end	strand	type	desc
BBR_RS10255	BBR_RS10255	NC_020517	1	1467	+	1	chromosomal replication initiator protein DnaA
BBR_RS20555	BBR_RS20555	NC_020517	1533	1938	+	7	hypothetical protein
BBR_RS10260	BBR_RS10260	NC_020517	2043	3167	+	1	DNA polymerase III subunit beta
BBR_RS10265	BBR_RS10265	NC_020517	3192	4349	+	1	DNA replication and repair protein RecF
BBR_RS10270	BBR_RS10270	NC_020517	4346	4816	+	1	DUF721 domain-containing protein
BBR_RS10275	BBR_RS10275	NC_020517	4999	7089	+	1	DNA topoisomerase (ATP-hydrolyzing) subunit B
BBR_RS10280	BBR_RS10280	NC_020517	7264	9954	+	1	DNA gyrase subunit A
BBR_RS10285	BBR_RS10285	NC_020517	10023	10574	+	1	membrane protein
BBR_RS10290	BBR_RS10290	NC_020517	10649	11662	-	1	LacI family DNA-binding transcriptional regulator
BBR_RS10295	BBR_RS10295	NC_020517	11931	12332	-	1	hypothetical protein
BBR_RS10300	BBR_RS10300	NC_020517	12675	15806	+	1	DUF4981 domain-containing protein
BBR_RS10305	BBR_RS10305	NC_020517	16239	17324	+	1	Conserved hypothetical membrane spanning protein, VanZ family
BBR_RS10310	BBR_RS10310	NC_020517	17872	19218	-	1	NADP-specific glutamate dehydrogenase
BBR_RS10315	BBR_RS10315	NC_020517	19324	20316	-	1	hypothetical protein
BBR_RS10320	BBR_RS10320	NC_020517	20596	20668	-	5	tRNA-Ala
BBR_RS10325	BBR_RS10325	NC_020517	20712	20785	-	5	tRNA-Ile
BBR_RS10330	BBR_RS10330	NC_020517	20927	21592	+	1	M48 family peptidase
BBR_RS10335	BBR_RS10335	NC_020517	21911	22231	+	1	hypothetical protein
BBR_RS10340	BBR_RS10340	NC_020517	22369	23682	-	1	ATP-binding protein
BBR_RS10345	BBR_RS10345	NC_020517	23917	24396	-	1	DNA starvation/stationary phase protection protein
BBR_RS10350	BBR_RS10350	NC_020517	24502	25290	+	7	IS30 family transposase
BBR_RS10355	BBR_RS10355	NC_020517	25314	25892	-	1	hypothetical protein
BBR_RS10360	BBR_RS10360	NC_020517	26215	26880	+	1	DUF624 domain-containing protein
BBR_RS10365	BBR_RS10365	NC_020517	26884	27945	+	1	LacI family DNA-binding transcriptional regulator
BBR_RS10370	BBR_RS10370	NC_020517	28215	29612	+	1	hypothetical protein
BBR_RS10375	BBR_RS10375	NC_020517	29817	31130	+	1	carbohydrate ABC transporter substrate-binding protein
BBR_RS10380	BBR_RS10380	NC_020517	31622	34195	-	1	DUF5110 domain-containing protein
BBR_RS10385	BBR_RS10385	NC_020517	34350	35363	-	1	LacI family transcriptional regulator
BBR_RS10390	BBR_RS10390	NC_020517	35527	36633	-	1	IS30 family transposase
BBR_RS10395	BBR_RS10395	NC_020517	36724	38479	+	7	alpha-amylase
BBR_RS10400	BBR_RS10400	NC_020517	39047	39883	-	1	carbohydrate ABC transporter permease
BBR_RS10405	BBR_RS10405	NC_020517	39880	40734	-	1	sugar ABC transporter permease
BBR_RS10410	BBR_RS10410	NC_020517	41082	41891	+	7	hypothetical protein
BBR_RS10415	BBR_RS10415	NC_020517	42035	43371	-	7	ABC transporter substrate-binding protein
BBR_RS10420	BBR_RS10420	NC_020517	44050	45150	-	1	DUF2961 domain-containing protein
BBR_RS10425	BBR_RS10425	NC_020517	45330	46678	-	7	ABC transporter substrate-binding protein
BBR_RS10430	BBR_RS10430	NC_020517	46942	47976	-	1	LacI family transcriptional regulator
BBR_RS10435	BBR_RS10435	NC_020517	48339	49724	+	1	carbohydrate ABC transporter substrate-binding protein
BBR_RS10440	BBR_RS10440	NC_020517	50113	50592	-	1	DNA starvation/stationary phase protection protein
BBR_RS10445	BBR_RS10445	NC_020517	50755	52098	-	1	HlyC/CorC family transporter
BBR_RS10450	BBR_RS10450	NC_020517	52334	53470	+	1	ATP-binding protein
BBR_RS10455	BBR_RS10455	NC_020517	53486	54169	-	1	carbonic anhydrase
BBR_RS10460	BBR_RS10460	NC_020517	54436	54999	+	1	peroxiredoxin
BBR_RS10465	BBR_RS10465	NC_020517	55153	57066	+	1	FAD-dependent oxidoreductase
BBR_RS10470	BBR_RS10470	NC_020517	57372	59579	+	1	NAD(P)-dependent oxidoreductase
BBR_RS10475	BBR_RS10475	NC_020517	59576	60490	+	1	hypothetical protein
BBR_RS10480	BBR_RS10480	NC_020517	60487	62365	+	7	hypothetical protein
BBR_RS10485	BBR_RS10485	NC_020517	62362	63780	+	1	DUF3492 domain-containing protein
BBR_RS10490	BBR_RS10490	NC_020517	63782	65329	+	1	hypothetical protein
BBR_RS10495	BBR_RS10495	NC_020517	65333	67147	+	1	hypothetical protein
BBR_RS10500	BBR_RS10500	NC_020517	67137	67961	+	1	VTC domain-containing protein
BBR_RS10505	BBR_RS10505	NC_020517	68039	68704	+	1	DUF4956 domain-containing protein
BBR_RS10510	BBR_RS10510	NC_020517	68738	70993	+	1	GGDEF domain-containing protein
BBR_RS10515	BBR_RS10515	NC_020517	71215	71907	+	1	hypothetical protein
BBR_RS10520	BBR_RS10520	NC_020517	71888	73543	+	1	DNA-binding protein
BBR_RS10525	BBR_RS10525	NC_020517	73711	76464	-	1	phosphoenolpyruvate carboxylase
BBR_RS10530	BBR_RS10530	NC_020517	76760	78748	+	1	hypothetical protein
BBR_RS10535	BBR_RS10535	NC_020517	79012	80622	+	1	sodium/proline symporter
BBR_RS10540	BBR_RS10540	NC_020517	81110	82099	-	1	hypothetical protein
BBR_RS10545	BBR_RS10545	NC_020517	82549	84168	+	1	amidohydrolase
BBR_RS10550	BBR_RS10550	NC_020517	84703	85794	-	1	tryptophan--tRNA ligase
BBR_RS10555	BBR_RS10555	NC_020517	85928	86311	+	1	DUF3073 domain-containing protein
BBR_RS10560	BBR_RS10560	NC_020517	86524	87093	-	1	hypothetical protein
BBR_RS10565	BBR_RS10565	NC_020517	87312	89759	+	1	glycogen/starch/alpha-glucan family phosphorylase
BBR_RS10570	BBR_RS10570	NC_020517	90062	90289	-	1	hypothetical protein
BBR_RS10575	BBR_RS10575	NC_020517	90455	91195	+	1	rhomboid family intramembrane serine protease
BBR_RS10580	BBR_RS10580	NC_020517	91725	92186	-	1	septation inhibitor protein
BBR_RS10585	BBR_RS10585	NC_020517	92275	93063	+	1	DUF881 domain-containing protein
